333705,1446979914,41.0736964,-73.7741395, Home
333705,1446979919,41.0736964,-73.7741395, Home
333705,1446979919,41.0736964,-73.7741395, Home
333705,1446979924,41.0736964,-73.7741395, Home
333705,1446979950,41.0736964,-73.7741395, Home
333705,1446979960,41.0736964,-73.7741395, Home
333705,1446979962,41.0736964,-73.7741395, Home
333705,1446979965,41.0736964,-73.7741395, Home
333705,1446979987,41.0736964,-73.7741395, Home
333705,1446979990,41.0736964,-73.7741395, Home
333705,1446979998,41.0736964,-73.7741395, Home
333705,1446980001,41.0736964,-73.7741395, Home
333705,1446980022,41.0736964,-73.7741395, Home
333705,1446980047,41.0736964,-73.7741395, Home
333705,1446980063,41.0736964,-73.7741395, Home
333705,1446980067,41.0736964,-73.7741395, Home
333705,1446980069,41.0736964,-73.7741395, Home
333705,1446980070,41.0736964,-73.7741395, Home
333705,1446980088,41.0736964,-73.7741395, Home
333705,1446980134,41.0736964,-73.7741395, Home
333705,1446980139,41.0736964,-73.7741395, Home
333705,1446980150,41.0736964,-73.7741395, Home
333705,1446980211,41.0736964,-73.7741395, Home
333705,1446980267,41.0736964,-73.7741395, Home
71997,1448546363,40.9646685,-73.8479277, Home
71997,1448546364,40.9646685,-73.8479277, Home
414211,1448215190,40.9217621,-73.8622634, Home
92933,1446934423,40.9309625,-73.8481025, Work
92933,1446934423,40.9309625,-73.8481025, Work
92933,1446934475,40.9309625,-73.8481025, Work
92933,1446934508,40.9309625,-73.8481025, Work
92933,1446934508,40.9309625,-73.8481025, Work
92933,1446934515,40.9309625,-73.8481025, Work
92933,1446934528,40.9309625,-73.8481025, Work
92933,1446934535,40.9309625,-73.8481025, Work
92933,1446934541,40.9309625,-73.8481025, Work
92933,1446934549,40.9309625,-73.8481025, Work
92933,1446935576,40.9309625,-73.8481025, Work
125711,1446749037,40.9757515,-73.8468312, Commuting
125711,1446749037,40.9757515,-73.8468312, Commuting
125711,1446749191,40.9757515,-73.8468312, Commuting
125711,1446749198,40.9288523,-73.8403031, Commuting
125711,1446749207,40.9288523,-73.8403031, Commuting
125711,1446749250,40.9288523,-73.8403031, Commuting
125711,1446749274,40.9288523,-73.8403031, Commuting
125711,1446749280,40.9288523,-73.8403031, Commuting
125711,1446749285,40.9288523,-73.8403031, Commuting
125711,1446749705,40.9288523,-73.8403031, Commuting
125711,1446749708,40.9288523,-73.8403031, Commuting
125711,1446749708,40.9288523,-73.8403031, Commuting
125711,1446749717,40.9288523,-73.8403031, Commuting
125711,1446749747,40.9288523,-73.8403031, Commuting
125711,1446749752,40.8888266,-73.8240474, Commuting
125711,1446749770,40.8888266,-73.8240474, Commuting
125711,1446749772,40.8888266,-73.8240474, Commuting
125711,1446749831,40.8888266,-73.8240474, Commuting
125711,1446749876,40.8888266,-73.8240474, Commuting
125711,1446749888,40.8888266,-73.8240474, Commuting
125711,1446749925,40.8888266,-73.8240474, Commuting
125711,1446749930,40.8888266,-73.8240474, Commuting
125711,1446749930,40.8888266,-73.8240474, Commuting
125711,1446749934,40.8888266,-73.8240474, Commuting
265981,1446775104,40.900156,-73.7941443, Commuting
265981,1446775106,40.900156,-73.7941443, Commuting
265981,1446775106,40.900156,-73.7941443, Commuting
265981,1446775109,40.900156,-73.7941443, Commuting
265981,1446775143,40.9137458,-73.7829071, Commuting
265981,1446775145,40.9137458,-73.7829071, Commuting
265981,1446775167,40.9137458,-73.7829071, Commuting
265981,1446775170,40.9137458,-73.7829071, Commuting
265981,1446775173,40.9137458,-73.7829071, Commuting
265981,1446775180,40.9137458,-73.7829071, Commuting
265981,1446775183,40.9137458,-73.7829071, Commuting
265981,1446775199,40.9137458,-73.7829071, Commuting
205370,1446758290,41.0297052,-73.7923701, Home
205370,1446758290,41.0297052,-73.7923701, Home
205370,1446760041,41.0297054,-73.7923667, Home
205370,1446760041,41.0297054,-73.7923667, Home
529913,1447066824,41.0400672,-73.7463242, Home
529913,1447066884,41.0400672,-73.7463242, Home
529913,1447066944,41.0400672,-73.7463242, Home
529913,1447067004,41.0400672,-73.7463242, Home
529913,1447067064,41.0400672,-73.7463242, Home
529913,1447067124,41.0400644,-73.7463536, Home
529913,1447067185,41.0400644,-73.7463536, Home
529913,1447067230,41.0400644,-73.7463536, Home
529913,1447067244,41.0400644,-73.7463536, Home
529913,1447067305,41.0400644,-73.7463536, Home
529913,1447067363,41.0400644,-73.7463536, Home
529913,1447067424,41.0400644,-73.7463536, Home
529913,1447067483,41.0400644,-73.7463536, Home
